"","lat","long","sand","clay","coarse","pH_in_H2O","LU","NPP","OC09","OC15","OC18","SOC09","uSOC09","SOC15","uSOC15","SOC18","uSOC18"
"6906","50.37308","4.07529","2","20","6","6.7","CR","6.2095","8.3","6.1","11","2.31540931160287","0.231540931160287","1.74890476627268","0.174890476627268","2.97083142128448","0.174890476627268"
"6907","50.55937","3.85297","8","16","10","7.1","CR","6.4565","10.5","12.3","12.6","2.80857692056735","0.280857692056735","3.22383343051564","0.322383343051564","3.29147203707133","0.322383343051564"
"6908","50.71823","3.46253","20","21","12","7.52","CR","7.3165","11.1","16","18","2.93459892992964","0.293459892992964","4.01414033719756","0.401414033719756","4.42549047228601","0.401414033719756"
"6909","50.73449","3.43177","27","15","3","7.1","CR","6.4795","13.1","12.3","13.2","3.61288799854485","0.361288799854485","3.42304116211082","0.342304116211082","3.63638836245775","0.342304116211082"
"6910","49.80471","5.0091","27","19","54","4.29","C10","7.2445","32.3","38.5","145.8","4.95004556713162","0.495004556713162","5.71883122558449","0.571883122558449","17.8574956057854","0.571883122558449"
"6911","49.82141","4.97955","35","16","39","4.63","C20","7.492","64.6","40.4","117.8","10.2053571944532","1.02053571944532","7.05766835889069","0.705766835889069","16.9616800161756","0.705766835889069"
"6912","50.49785","4.7946","2","21","11","6.88","CR","6.176","9.7","14.3","11.7","2.57888687588341","0.257888687588341","3.61031424304207","0.361031424304207","3.0401190321206","0.361031424304207"
"6913","50.4415","4.74436","4","27","9","7.4","CR","6.8285","25.2","24.7","26.1","5.75537941168007","0.575537941168007","5.66714830441523","0.566714830441523","5.91247644987643","0.566714830441523"
"6914","50.60023","4.66992","3","17","9","6.92","CR","6.4445","12.4","10.4","13.1","3.24804507452939","0.324804507452939","2.78717647608207","0.278717647608207","3.40461436813091","0.278717647608207"
"6915","50.50668","4.59568","2","21","9","7.61","CR","6.3875","10.1","11.4","12.9","2.70616962496416","0.270616962496416","3.00879052480955","0.300879052480955","3.34721432354511","0.300879052480955"
"6916","50.26831","4.51035","13","18","4","7.76","CR","6.7885","14.3","14.4","19.9","3.80783811318359","0.380783811318359","3.83020580550943","0.383020580550943","4.99304755952395","0.383020580550943"
"6917","42.21722","-1.798","20","30","5","8.16","E30","5.1455","13.6","16.3","16.9","3.62328702512277","0.362328702512277","4.21588478089184","0.421588478089184","4.34316905740166","0.421588478089184"
"6918","42.17876","-1.81489","19","20","11","8.44","SHR","3.6865","3.6","4.6","4","1.04642825800952","0.104642825800952","1.32064873696329","0.132064873696329","1.15692989407396","0.132064873696329"
"6919","42.22371","-1.8972","61","13","12","8.11","CR",NA,"3.9","7.4","4.2","1.16577519406354","0.116577519406354","2.12476214337515","0.212476214337515","1.25102761826533","0.212476214337515"
"6920","42.16742","-1.91048","36","21","13","8.23","CR","2.849","8","7.5","9.5","2.20687025958888","0.220687025958888","2.08077689509123","0.208077689509123","2.57683743567302","0.208077689509123"
"6921","42.34267","-1.97001","19","19","12","8.15","CR","5.4125","9.2","19.7","15.5","2.4859525471732","0.24859525471732","4.76565216993882","0.476565216993882","3.91058989465385","0.476565216993882"
"6922","42.35188","-2.04546","21","17","8","8.43","CR","5.735","4.4","10.1","13.6","1.29675578349313","0.129675578349313","2.77946902418643","0.277946902418643","3.59867176802101","0.277946902418643"
"6923","42.20365","-2.06463","60","14","7","8.23","CR","3.092","4.6","6.6","5.9","1.4099794672941","0.14099794672941","1.97533992227293","0.197533992227293","1.78049006088193","0.197533992227293"
"6924","42.23349","-2.11962","64","11","28","8.6","CR","3.6905","6.5","2.3","3.7","1.66184739794404","0.166184739794404","0.613788966521417","0.0613788966521417","0.973141956522472","0.0613788966521417"
"6925","42.37006","-2.19653","31","24","5","8.18","CR","3.6755","8.4","9.9","8.8","2.41248223605608","0.241248223605608","2.79321740933581","0.279321740933581","2.51531626820896","0.279321740933581"
"6926","42.42054","-2.23145","23","31","8","8.08","CR","4.3945","12.3","20.7","13","3.27551912095664","0.327551912095664","5.04746603026888","0.504746603026888","3.43498230434442","0.504746603026888"
"6927","42.37909","-2.272","28","25","8","7.78","CR","4.2515","13.2","16.4","11.1","3.51201858891997","0.351201858891997","4.21685091052927","0.421685091052927","3.02320508356988","0.421685091052927"
"6928","42.40293","-2.37531","16","32","7","7.97","CR","4.544","11.6","13.1","10","3.10881179294093","0.310881179294093","3.45141646470171","0.345141646470171","2.73044781095049","0.345141646470171"
"6929","42.43539","-2.55433","24","27","6","7.55","CR","3.8995","14.6","16.8","14.4","3.8492496867648","0.38492496867648","4.32619669164616","0.432619669164616","3.80481836658944","0.432619669164616"
"6930","42.39983","-2.54685","32","21","7","8.28","CR","4.229","8.4","8.3","6.8","2.39020365373726","0.239020365373726","2.3645390738542","0.23645390738542","1.97225288533248","0.23645390738542"
"6931","42.40859","-2.6225","24","29","3","8.37","CR","4.07","5.9","6.3","3.2","1.75136490324655","0.175136490324655","1.86063849305951","0.186063849305951","0.983759746834915","0.186063849305951"
"6932","42.4706","-2.70961","47","20","14","8.07","CR","5.647","6.1","9.2","8","1.72465483570002","0.172465483570002","2.51225825519378","0.251225825519378","2.21374953015677","0.251225825519378"
"6933","42.48534","-2.7374","7","41","14","8.4","CR","3.5225","4.9","12",NA,"1.34098378813527","0.134098378813527","3.02146238437535","0.302146238437535",NA,"0.302146238437535"
"6934","42.41425","-2.72216","68","8","12","8.01","CR",NA,"5.7","12","6.9","1.6831127409971","0.16831127409971","3.30943724100025","0.330943724100025","2.01008488808738","0.330943724100025"
"6935","42.47616","-2.80938","26","24","7","7.83","CR","5.238","11","10.3","9.5","3.01388816408839","0.301388816408839","2.84488702084683","0.284488702084683","2.64844196631029","0.284488702084683"
"6936","42.47004","-2.8573","35","27","13","7.78","CR","5.2605","28.8","19.7","18.4","6.4606526044973","0.64606526044973","4.78621264601273","0.478621264601273","4.52648658022368","0.478621264601273"
"6937","42.57045","-2.92853","67","9","39","6.13","CR","4.3905","7.8","5.3","6","1.76423384349448","0.176423384349448","1.22545561776689","0.122545561776689","1.37868836819773","0.122545561776689"
"6938","42.4994","-2.91302","26","20","6","5.31","CR","5.099","7.8","10.1","9.3","2.23845519137114","0.223845519137114","2.82068957652607","0.282068957652607","2.62168731693602","0.282068957652607"
"6939","42.46387","-2.9053","24","32","7","8.19","CR","5.0805","13.5","14.6","15.7","3.56904705681224","0.356904705681224","3.81353045232562","0.381353045232562","4.05249901070357","0.381353045232562"
"6940","42.41058","-2.89369","25","36","29","6.52","CR","5.3025","10.3","17.1","11.6","2.40496322219797","0.240496322219797","3.74316911030541","0.374316911030541","2.67397760929908","0.374316911030541"
"6941","42.60289","-2.96033","51","20","8","8.08","CR","4.5305","10.2","8.4","12.2","2.87641237652856","0.287641237652856","2.41766175718887","0.241766175718887","3.36550790968558","0.241766175718887"
"6942","42.53183","-2.94478","21","29","3","7.97","CR","4.8475","12.3","18.6","17.6","3.36860866951197","0.336860866951197","4.75359379280985","0.475359379280985","4.54547957709775","0.475359379280985"
"6943","42.5465","-2.97264","28","29","12","7.55","CR","3.949","17","17.8","12.4","4.23073391459736","0.423073391459736","4.39445456566513","0.439445456566513","3.23826364900944","0.439445456566513"
"6944","42.4932","-2.96104","9","31","3","8.16","CR","5.85","7.5","3.4","10.6","2.1484093580608","0.21484093580608","1.02729407534447","0.102729407534447","2.92256664975277","0.102729407534447"
"6945","42.61131","-3.03633","19","24","7","7.49","CR","5.2355","15.5","18.1","16.1","4.01291922420188","0.401291922420188","4.56006333259421","0.456006333259421","4.1416881017625","0.456006333259421"
"6946","42.4515","-3.00116","15","28","17","8.06","CR","5.2165","12.1","10.5","13.1","3.03246424601273","0.303246424601273","2.67746026559849","0.267746026559849","3.24840430264263","0.267746026559849"
"6947","42.62595","-3.06428","25","15","14","7.01","SHR","6.351","102.8","65.2","70.5","17.0561813731759","1.70561813731759","11.8279259826106","1.18279259826106","12.5589446537168","1.18279259826106"
"6948","42.60817","-3.06037","14","38","20","8.15","CR","5.5165","18","22.1","19.5","4.12976029706913","0.412976029706913","4.87984820927539","0.487984820927539","4.41031588542429","0.487984820927539"
"6949","42.99833","-2.12844","14","27","6","5.81","C20","7.4735","48.3","63.8","35.7","9.55321227130801","0.955321227130801","11.7050547561955","1.17050547561955","7.67306703022007","1.17050547561955"
"6950","43.03722","-2.26091","31","23","17","6.22","C20",NA,"36.7","42.4","33.8","7.58372649716746","0.758372649716747","8.44834960188526","0.844834960188526","7.12694886516786","0.844834960188526"
"6951","43.22973","-2.32632","25","25","11","6.04","C20","13.823","18.4","17","24.9","4.54219550864692","0.454219550864692","4.25595069484262","0.425595069484262","5.78327969734342","0.425595069484262"
"6952","42.84541","-2.34424","8","44","45","7.8","C10","6.7945","28.4","7.6","21.6","4.80815403199419","0.480815403199419","1.51513370711836","0.151513370711836","3.83754994152583","0.151513370711836"
"6953","42.83866","-2.39255","12","38","54","7.81","CR","5.2115","24.3","26.2","23.5","3.81419828746846","0.381419828746846","4.06392935575981","0.406392935575981","3.70747727652276","0.406392935575981"
"6954","42.85039","-2.44458","8","40","41","7.9","CR","5.4285","15.9","14.2","13.4","3.0936138478764","0.30936138478764","2.80319100233146","0.280319100233146","2.66367812840248","0.280319100233146"
"6955","42.76154","-2.4258","60","18","4","6.83","E10","8.0035","21.4","30.2","17","5.56132975912668","0.556132975912668","7.27466003024989","0.727466003024989","4.61123409390539","0.727466003024989"
"6956","43.20291","-2.54492","5","42","46","4.73","C20","10.8255","56.6","89.4","22.9","8.17683590332824","0.817683590332824","11.8180532413732","1.18180532413732","3.97989553766589","1.18180532413732"
"6957","42.52443","-2.42532","21","24","3","8.26","CR","3.515","11.4","4.4","5.8","3.1663707036563","0.31663707036563","1.33233512619202","0.133233512619202","1.72491547943275","0.133233512619202"
"6958","43.06655","-2.61503","8","32","16","5.32","C10","6.8755","55.3","61.4","27.7","9.94736617764114","0.994736617764114","10.7486068618065","1.07486068618065","5.95894163522219","1.07486068618065"
"6959","42.85332","-2.5692","26","33","45","8.28","CR","5.4165","9.5","9.1","7.2","1.89587464853358","0.189587464853358","1.82223451671579","0.182223451671579","1.465566902033","0.182223451671579"
"6960","42.5125","-2.52138","20","34","7","8.36","CR","3.053","10","4.1","11","2.73703714926226","0.273703714926226","1.20663249188994","0.120663249188994","2.97579077362884","0.120663249188994"
"6961","43.00714","-2.65195","17","24","22","4.54","C20","7.846","24.8","131.2","29","5.35082225205973","0.535082225205973","19.9711749566587","1.99711749566587","6.04869189041771","1.99711749566587"
"6962","43.35932","-2.75391","18","41","36","7.91","SHR","8.319","17.9","56.5","70.9","3.62613494872767","0.362613494872767","9.01610901048885","0.901610901048885","10.7586226123184","0.901610901048885"
"6963","43.30295","-2.76646","9","30","22","6.73","C20","14.2015","21.8","76.1","37","4.76703262766429","0.476703262766429","12.3444497320056","1.23444497320056","7.18146530449774","1.23444497320056"
"6964","42.97724","-2.74485","8","31","34","5.48","C10","6.9155","35.1","44.6","24.9","6.34159527733688","0.634159527733688","7.61630568914465","0.761630568914465","4.83813770109324","0.761630568914465"
"6965","42.81733","-2.71012","17","28","32","7.39","CR","8.496","13","4.5","10.2","2.8745150628363","0.28745150628363","1.08250878100486","0.108250878100486","2.31648886750428","0.108250878100486"
"6966","42.95643","-2.76521","29","18","32","8.06","E20","9.1255","18.7","36.5","46.7","3.99541919050135","0.399541919050135","6.85447911354808","0.685447911354808","8.28703667706563","0.685447911354808"
"6967","43.39098","-2.9361","25","25","55","5.04","C10","8.4265","15.8","31.3","22.8","2.62525923892291","0.262525923892291","4.73197714397986","0.473197714397986","3.62041076394379","0.473197714397986"
"6968","43.28443","-2.91244","79","8","20","5.04","SHR","7.596","59.1","26.5","20.5","11.472773851443","1.1472773851443","6.15113891180397","0.615113891180397","4.99033482483499","0.615113891180397"
"6969","43.10361","-2.89732","32","20","25","5.26","C20","13.931","46.6","44.3","39.1","8.68784198410521","0.868784198410521","8.36149976229339","0.836149976229339","7.60594585625599","0.836149976229339"
"6970","43.36705","-2.98095","43","23","4","4.24","SHR","14.4755","45.5","72.6","30","9.62309436760556","0.962309436760556","13.63051401252","1.363051401252","7.07006877029071","1.363051401252"
